"id1"	"id2"	"title"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
6187	0	"Ribosome"
6193	0	"Ribosome"
6210	0	"Ribosome"
6217	0	"Ribosome"
6224	0	"Ribosome"
3921	0	"Ribosome"
6188	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
6203	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"Ribosome"
0	0	"RNA degradation"
0	0	"RNA degradation"
0	0	"RNA degradation"
0	0	"RNA degradation"
2023	0	"RNA degradation"
2026	0	"RNA degradation"
2027	0	"RNA degradation"
87178	0	"RNA degradation"
0	0	"RNA degradation"
0	0	"RNA degradation"
0	0	"RNA degradation"
0	0	"RNA degradation"
0	0	"RNA degradation"
54512	0	"RNA degradation"
23016	0	"RNA degradation"
51013	0	"RNA degradation"
23404	0	"RNA degradation"
9652	0	"RNA degradation"
80349	0	"RNA degradation"
51013	0	"RNA degradation"
54512	0	"RNA degradation"
22894	0	"RNA degradation"
6499	0	"RNA degradation"
23404	0	"RNA degradation"
23016	0	"RNA degradation"
5393	0	"RNA degradation"
118460	0	"RNA degradation"
11340	0	"RNA degradation"
56915	0	"RNA degradation"
51010	0	"RNA degradation"
10438	0	"RNA degradation"
642521	0	"RNA degradation"
642538	0	"RNA degradation"
5394	0	"RNA degradation"
10200	0	"RNA degradation"
0	0	"RNA degradation"
11044	0	"RNA degradation"
84186	0	"RNA degradation"
23517	0	"RNA degradation"
23019	0	"RNA degradation"
4848	0	"RNA degradation"
4849	0	"RNA degradation"
4850	0	"RNA degradation"
246175	0	"RNA degradation"
57472	0	"RNA degradation"
29883	0	"RNA degradation"
9337	0	"RNA degradation"
0	0	"RNA degradation"
9125	0	"RNA degradation"
25904	0	"RNA degradation"
0	0	"RNA degradation"
28960	0	"RNA degradation"
196513	0	"RNA degradation"
55802	0	"RNA degradation"
167227	0	"RNA degradation"
27257	0	"RNA degradation"
57819	0	"RNA degradation"
27258	0	"RNA degradation"
25804	0	"RNA degradation"
23658	0	"RNA degradation"
11157	0	"RNA degradation"
51690	0	"RNA degradation"
51691	0	"RNA degradation"
54464	0	"RNA degradation"
22803	0	"RNA degradation"
1656	0	"RNA degradation"
80153	0	"RNA degradation"
23644	0	"RNA degradation"
219988	0	"RNA degradation"
5073	0	"RNA degradation"
3313	0	"RNA degradation"
3329	0	"RNA degradation"
0	0	"RNA degradation"
10914	0	"RNA degradation"
56903	0	"RNA degradation"
64895	0	"RNA degradation"
0	0	"RNA degradation"
0	0	"RNA degradation"
87178	0	"RNA degradation"
0	0	"RNA degradation"
0	0	"RNA degradation"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
5431	0	"RNA polymerase"
5430	0	"RNA polymerase"
5432	0	"RNA polymerase"
5433	0	"RNA polymerase"
5434	0	"RNA polymerase"
5435	0	"RNA polymerase"
5436	0	"RNA polymerase"
5437	0	"RNA polymerase"
5438	0	"RNA polymerase"
5441	0	"RNA polymerase"
246721	0	"RNA polymerase"
5439	0	"RNA polymerase"
548644	0	"RNA polymerase"
5440	0	"RNA polymerase"
55703	0	"RNA polymerase"
11128	0	"RNA polymerase"
10623	0	"RNA polymerase"
661	0	"RNA polymerase"
9533	0	"RNA polymerase"
51728	0	"RNA polymerase"
51082	0	"RNA polymerase"
171568	0	"RNA polymerase"
10622	0	"RNA polymerase"
84265	0	"RNA polymerase"
10621	0	"RNA polymerase"
84172	0	"RNA polymerase"
25885	0	"RNA polymerase"
30834	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
64425	0	"RNA polymerase"
0	0	"RNA polymerase"
0	0	"RNA polymerase"
387332	0	"Basal transcription factors"
6908	0	"Basal transcription factors"
9519	0	"Basal transcription factors"
138474	0	"Basal transcription factors"
6872	0	"Basal transcription factors"
6873	0	"Basal transcription factors"
6874	0	"Basal transcription factors"
6875	0	"Basal transcription factors"
27097	0	"Basal transcription factors"
6877	0	"Basal transcription factors"
10629	0	"Basal transcription factors"
6878	0	"Basal transcription factors"
54457	0	"Basal transcription factors"
6879	0	"Basal transcription factors"
51616	0	"Basal transcription factors"
6880	0	"Basal transcription factors"
6881	0	"Basal transcription factors"
391764	0	"Basal transcription factors"
6882	0	"Basal transcription factors"
6883	0	"Basal transcription factors"
6884	0	"Basal transcription factors"
2959	0	"Basal transcription factors"
11036	0	"Basal transcription factors"
11037	0	"Basal transcription factors"
2957	0	"Basal transcription factors"
2958	0	"Basal transcription factors"
2969	0	"Basal transcription factors"
9569	0	"Basal transcription factors"
2962	0	"Basal transcription factors"
2963	0	"Basal transcription factors"
0	0	"Basal transcription factors"
2960	0	"Basal transcription factors"
2961	0	"Basal transcription factors"
2965	0	"Basal transcription factors"
2966	0	"Basal transcription factors"
2967	0	"Basal transcription factors"
2968	0	"Basal transcription factors"
3978	0	"DNA replication"
2237	0	"DNA replication"
1763	0	"DNA replication"
10535	0	"DNA replication"
79621	0	"DNA replication"
5982	0	"DNA replication"
5984	0	"DNA replication"
84153	0	"DNA replication"
5983	0	"DNA replication"
5985	0	"DNA replication"
5111	0	"DNA replication"
6119	0	"DNA replication"
4174	0	"DNA replication"
57804	0	"DNA replication"
10714	0	"DNA replication"
56655	0	"DNA replication"
54107	0	"DNA replication"
6742	0	"DNA replication"
0	0	"DNA replication"
0	0	"DNA replication"
0	0	"DNA replication"
0	0	"DNA replication"
0	0	"DNA replication"
0	0	"DNA replication"
0	0	"DNA replication"
0	0	"DNA replication"
0	0	"DNA replication"
0	0	"DNA replication"
0	0	"DNA replication"
0	0	"DNA replication"
246243	0	"DNA replication"
0	0	"DNA replication"
4171	0	"DNA replication"
4172	0	"DNA replication"
4173	0	"DNA replication"
5422	0	"DNA replication"
23649	0	"DNA replication"
5557	0	"DNA replication"
5558	0	"DNA replication"
5424	0	"DNA replication"
5425	0	"DNA replication"
5426	0	"DNA replication"
5427	0	"DNA replication"
4175	0	"DNA replication"
4176	0	"DNA replication"
6117	0	"DNA replication"
29935	0	"DNA replication"
6118	0	"DNA replication"
5981	0	"DNA replication"
0	0	"DNA replication"
0	0	"DNA replication"
9879	0	"Spliceosome"
7919	0	"Spliceosome"
6625	0	"Spliceosome"
6626	0	"Spliceosome"
6631	0	"Spliceosome"
8449	0	"Spliceosome"
9785	0	"Spliceosome"
51362	0	"Spliceosome"
25766	0	"Spliceosome"
55660	0	"Spliceosome"
58517	0	"Spliceosome"
1659	0	"Spliceosome"
1665	0	"Spliceosome"
6628	0	"Spliceosome"
6632	0	"Spliceosome"
6633	0	"Spliceosome"
6634	0	"Spliceosome"
6635	0	"Spliceosome"
6636	0	"Spliceosome"
6637	0	"Spliceosome"
1655	0	"Spliceosome"
10915	0	"Spliceosome"
6628	0	"Spliceosome"
6632	0	"Spliceosome"
6633	0	"Spliceosome"
6634	0	"Spliceosome"
6635	0	"Spliceosome"
6636	0	"Spliceosome"
6637	0	"Spliceosome"
6627	0	"Spliceosome"
6629	0	"Spliceosome"
10291	0	"Spliceosome"
10946	0	"Spliceosome"
8175	0	"Spliceosome"
10262	0	"Spliceosome"
10992	0	"Spliceosome"
11325	0	"Spliceosome"
23450	0	"Spliceosome"
23451	0	"Spliceosome"
51639	0	"Spliceosome"
83443	0	"Spliceosome"
84844	0	"Spliceosome"
11338	0	"Spliceosome"
7307	0	"Spliceosome"
22827	0	"Spliceosome"
10285	0	"Spliceosome"
84991	0	"Spliceosome"
10523	0	"Spliceosome"
23350	0	"Spliceosome"
1665	0	"Spliceosome"
22916	0	"Spliceosome"
4686	0	"Spliceosome"
120364	0	"Spliceosome"
144983	0	"Spliceosome"
220988	0	"Spliceosome"
27316	0	"Spliceosome"
3178	0	"Spliceosome"
3183	0	"Spliceosome"
3190	0	"Spliceosome"
3192	0	"Spliceosome"
4670	0	"Spliceosome"
5093	0	"Spliceosome"
10772	0	"Spliceosome"
10929	0	"Spliceosome"
29896	0	"Spliceosome"
6426	0	"Spliceosome"
6427	0	"Spliceosome"
6428	0	"Spliceosome"
6429	0	"Spliceosome"
6430	0	"Spliceosome"
6431	0	"Spliceosome"
6432	0	"Spliceosome"
6434	0	"Spliceosome"
653884	0	"Spliceosome"
8683	0	"Spliceosome"
27339	0	"Spliceosome"
988	0	"Spliceosome"
10286	0	"Spliceosome"
5356	0	"Spliceosome"
51503	0	"Spliceosome"
56259	0	"Spliceosome"
3303	0	"Spliceosome"
3304	0	"Spliceosome"
3305	0	"Spliceosome"
3306	0	"Spliceosome"
3310	0	"Spliceosome"
3312	0	"Spliceosome"
10084	0	"Spliceosome"
25949	0	"Spliceosome"
51340	0	"Spliceosome"
56949	0	"Spliceosome"
51729	0	"Spliceosome"
22938	0	"Spliceosome"
57461	0	"Spliceosome"
51645	0	"Spliceosome"
10450	0	"Spliceosome"
151903	0	"Spliceosome"
55696	0	"Spliceosome"
9716	0	"Spliceosome"
11157	0	"Spliceosome"
23658	0	"Spliceosome"
25804	0	"Spliceosome"
27258	0	"Spliceosome"
51690	0	"Spliceosome"
51691	0	"Spliceosome"
57819	0	"Spliceosome"
6628	0	"Spliceosome"
6632	0	"Spliceosome"
6633	0	"Spliceosome"
6634	0	"Spliceosome"
6635	0	"Spliceosome"
6636	0	"Spliceosome"
6637	0	"Spliceosome"
26121	0	"Spliceosome"
10465	0	"Spliceosome"
9128	0	"Spliceosome"
9129	0	"Spliceosome"
4809	0	"Spliceosome"
6628	0	"Spliceosome"
6632	0	"Spliceosome"
6633	0	"Spliceosome"
6634	0	"Spliceosome"
6635	0	"Spliceosome"
6636	0	"Spliceosome"
6637	0	"Spliceosome"
9343	0	"Spliceosome"
23020	0	"Spliceosome"
24148	0	"Spliceosome"
10594	0	"Spliceosome"
9410	0	"Spliceosome"
9416	0	"Spliceosome"
10907	0	"Spliceosome"
11017	0	"Spliceosome"
10713	0	"Spliceosome"
9092	0	"Spliceosome"
22985	0	"Spliceosome"
9775	0	"Spliceosome"
9939	0	"Spliceosome"
4116	0	"Spliceosome"
55110	0	"Spliceosome"
7919	0	"Spliceosome"
10189	0	"Spliceosome"
57187	0	"Spliceosome"
84321	0	"Spliceosome"
9984	0	"Spliceosome"
1659	0	"Spliceosome"
10569	0	"Spliceosome"
153527	0	"Spliceosome"
55119	0	"Spliceosome"
84950	0	"Spliceosome"
8559	0	"Spliceosome"
8896	0	"Spliceosome"
3458	0	"Proteasome"
5709	0	"Proteasome"
5718	0	"Proteasome"
5717	0	"Proteasome"
9861	0	"Proteasome"
100132108	0	"Proteasome"
5713	0	"Proteasome"
5719	0	"Proteasome"
10213	0	"Proteasome"
5714	0	"Proteasome"
7979	0	"Proteasome"
5710	0	"Proteasome"
5708	0	"Proteasome"
5707	0	"Proteasome"
0	0	"Proteasome"
5701	0	"Proteasome"
345645	0	"Proteasome"
5700	0	"Proteasome"
5704	0	"Proteasome"
652826	0	"Proteasome"
5706	0	"Proteasome"
5702	0	"Proteasome"
5705	0	"Proteasome"
5720	0	"Proteasome"
5721	0	"Proteasome"
10197	0	"Proteasome"
23198	0	"Proteasome"
121906	0	"Proteasome"
5687	0	"Proteasome"
5683	0	"Proteasome"
5685	0	"Proteasome"
143471	0	"Proteasome"
5688	0	"Proteasome"
5686	0	"Proteasome"
5682	0	"Proteasome"
5684	0	"Proteasome"
5694	0	"Proteasome"
5695	0	"Proteasome"
5691	0	"Proteasome"
5690	0	"Proteasome"
5693	0	"Proteasome"
5689	0	"Proteasome"
5692	0	"Proteasome"
5698	0	"Proteasome"
5699	0	"Proteasome"
5696	0	"Proteasome"
122706	0	"Proteasome"
0	0	"Proteasome"
0	0	"Proteasome"
0	0	"Proteasome"
9491	0	"Proteasome"
51371	0	"Proteasome"
5698	0	"Proteasome"
5699	0	"Proteasome"
5696	0	"Proteasome"
5720	0	"Proteasome"
5721	0	"Proteasome"
0	0	"Proteasome"
0	0	"Protein export"
0	0	"Protein export"
5018	0	"Protein export"
0	0	"Protein export"
0	0	"Protein export"
0	0	"Protein export"
0	0	"Protein export"
0	0	"Protein export"
0	0	"Protein export"
0	0	"Protein export"
0	0	"Protein export"
0	0	"Protein export"
0	0	"Protein export"
0	0	"Protein export"
0	0	"Protein export"
0	0	"Protein export"
6727	0	"Protein export"
6731	0	"Protein export"
6730	0	"Protein export"
6729	0	"Protein export"
6728	0	"Protein export"
6734	0	"Protein export"
653226	0	"Protein export"
6726	0	"Protein export"
0	0	"Protein export"
6729	0	"Protein export"
0	0	"Protein export"
7095	0	"Protein export"
11231	0	"Protein export"
28972	0	"Protein export"
9789	0	"Protein export"
29927	0	"Protein export"
55176	0	"Protein export"
60559	0	"Protein export"
23478	0	"Protein export"
90701	0	"Protein export"
196294	0	"Protein export"
83943	0	"Protein export"
58477	0	"Protein export"
10952	0	"Protein export"
23480	0	"Protein export"
3309	0	"Protein export"
0	0	"Protein export"
5465	3158	"PPAR signaling pathway"
6256	3158	"PPAR signaling pathway"
6257	3158	"PPAR signaling pathway"
6258	3158	"PPAR signaling pathway"
5465	335	"PPAR signaling pathway"
6256	335	"PPAR signaling pathway"
6257	335	"PPAR signaling pathway"
6258	335	"PPAR signaling pathway"
5465	336	"PPAR signaling pathway"
6256	336	"PPAR signaling pathway"
6257	336	"PPAR signaling pathway"
6258	336	"PPAR signaling pathway"
5465	345	"PPAR signaling pathway"
6256	345	"PPAR signaling pathway"
6257	345	"PPAR signaling pathway"
6258	345	"PPAR signaling pathway"
5465	116519	"PPAR signaling pathway"
6256	116519	"PPAR signaling pathway"
6257	116519	"PPAR signaling pathway"
6258	116519	"PPAR signaling pathway"
5465	5360	"PPAR signaling pathway"
6256	5360	"PPAR signaling pathway"
6257	5360	"PPAR signaling pathway"
6258	5360	"PPAR signaling pathway"
5465	4199	"PPAR signaling pathway"
6256	4199	"PPAR signaling pathway"
6257	4199	"PPAR signaling pathway"
6258	4199	"PPAR signaling pathway"
5465	6319	"PPAR signaling pathway"
6256	6319	"PPAR signaling pathway"
6257	6319	"PPAR signaling pathway"
6258	6319	"PPAR signaling pathway"
5465	79966	"PPAR signaling pathway"
6256	79966	"PPAR signaling pathway"
6257	79966	"PPAR signaling pathway"
6258	79966	"PPAR signaling pathway"
5465	9415	"PPAR signaling pathway"
6256	9415	"PPAR signaling pathway"
6257	9415	"PPAR signaling pathway"
6258	9415	"PPAR signaling pathway"
5465	1581	"PPAR signaling pathway"
6256	1581	"PPAR signaling pathway"
6257	1581	"PPAR signaling pathway"
6258	1581	"PPAR signaling pathway"
5465	1582	"PPAR signaling pathway"
6256	1582	"PPAR signaling pathway"
6257	1582	"PPAR signaling pathway"
6258	1582	"PPAR signaling pathway"
5465	10062	"PPAR signaling pathway"
6256	10062	"PPAR signaling pathway"
6257	10062	"PPAR signaling pathway"
6258	10062	"PPAR signaling pathway"
5465	1622	"PPAR signaling pathway"
6256	1622	"PPAR signaling pathway"
6257	1622	"PPAR signaling pathway"
6258	1622	"PPAR signaling pathway"
5465	2168	"PPAR signaling pathway"
6256	2168	"PPAR signaling pathway"
6257	2168	"PPAR signaling pathway"
